Date,5 YR,7 YR,10 YR,20 YR,30 YR
9/16/2011,-0.75,-0.39,0.13,0.78,1.09
9/15/2011,-0.78,-0.43,0.13,0.76,1.1
9/14/2011,-0.67,-0.33,0.12,0.74,1.08
9/13/2011,-0.72,-0.37,0.07,0.71,1.07
9/12/2011,-0.76,-0.43,0,0.63,0.98
9/9/2011,-0.84,-0.49,-0.03,0.62,0.97
9/8/2011,-0.85,-0.53,0,0.64,1
9/7/2011,-0.75,-0.38,0.09,0.72,1.06
9/6/2011,-0.75,-0.4,0.05,0.65,0.98
9/2/2011,-0.84,-0.47,0,0.61,0.94
9/1/2011,-0.82,-0.44,0.07,0.72,1.07
8/31/2011,-0.76,-0.36,0.18,0.83,1.18
8/30/2011,-0.73,-0.36,0.14,0.76,1.1
8/29/2011,-0.68,-0.3,0.22,0.84,1.17
8/26/2011,-0.7,-0.34,0.15,0.77,1.1
8/25/2011,-0.7,-0.35,0.13,0.77,1.13
8/24/2011,-0.6,-0.24,0.25,0.86,1.2
8/23/2011,-0.71,-0.35,0.13,0.72,1.04
8/22/2011,-0.79,-0.44,0.03,0.63,0.96
8/19/2011,-0.8,-0.45,0.02,0.62,0.95
8/18/2011,-0.72,-0.38,0.09,0.69,1.03
8/17/2011,-0.81,-0.49,0.01,0.64,0.96
8/16/2011,-0.79,-0.43,0.05,0.72,1.04
8/15/2011,-0.81,-0.44,0.06,0.77,1.08
8/12/2011,-0.88,-0.51,-0.02,0.73,1.03
8/11/2011,-0.84,-0.47,0.06,0.96,1.12
8/10/2011,-1.02,-0.74,-0.13,0.72,0.88
8/9/2011,-0.84,-0.44,0,0.73,0.99
8/8/2011,-0.63,-0.22,0.2,0.88,1.14
8/5/2011,-0.59,-0.12,0.32,0.99,1.25
8/4/2011,-0.67,-0.19,0.24,0.88,1.15
8/3/2011,-0.62,-0.1,0.36,1.03,1.29
8/2/2011,-0.76,-0.25,0.29,1.03,1.26
8/1/2011,-0.75,-0.21,0.33,1.09,1.34
7/29/2011,-0.72,-0.18,0.38,1.14,1.39
7/28/2011,-0.59,-0.04,0.52,1.28,1.54
7/27/2011,-0.54,0,0.56,1.33,1.58
7/26/2011,-0.5,0.08,0.57,1.29,1.6
7/25/2011,-0.51,0.09,0.58,1.32,1.62
7/22/2011,-0.5,0.1,0.61,1.33,1.61
7/21/2011,-0.48,0.12,0.68,1.39,1.64
7/20/2011,-0.52,0.06,0.62,1.38,1.6
7/19/2011,-0.57,0.02,0.54,1.28,1.53
7/18/2011,-0.55,0.02,0.58,1.37,1.61
7/15/2011,-0.52,0.09,0.61,1.35,1.61
7/14/2011,-0.47,0.14,0.68,1.39,1.62
7/13/2011,-0.54,0.05,0.59,1.31,1.54
7/12/2011,-0.54,0.05,0.6,1.34,1.58
7/11/2011,-0.52,0.07,0.63,1.38,1.61
7/8/2011,-0.44,0.16,0.69,1.43,1.68
7/7/2011,-0.36,0.22,0.75,1.49,1.74
7/6/2011,-0.37,0.23,0.74,1.47,1.74
7/5/2011,-0.33,0.24,0.77,1.52,1.77
7/1/2011,-0.25,0.32,0.77,1.47,1.77
6/30/2011,-0.27,0.29,0.75,1.47,1.75
6/29/2011,-0.3,0.24,0.74,1.49,1.77
6/28/2011,-0.26,0.26,0.73,1.47,1.75
6/27/2011,-0.33,0.2,0.67,1.41,1.73
6/24/2011,-0.39,0.19,0.64,1.36,1.66
6/23/2011,-0.33,0.25,0.71,1.41,1.71
6/22/2011,-0.32,0.3,0.82,1.58,1.85
6/21/2011,-0.34,0.26,0.78,1.54,1.82
6/20/2011,-0.34,0.28,0.79,1.54,1.84
6/17/2011,-0.37,0.26,0.75,1.51,1.84
6/16/2011,-0.43,0.17,0.73,1.52,1.79
6/15/2011,-0.44,0.18,0.74,1.51,1.78
6/14/2011,-0.34,0.25,0.83,1.61,1.84
6/13/2011,-0.4,0.18,0.8,1.62,1.8
6/10/2011,-0.41,0.19,0.79,1.57,1.79
6/9/2011,-0.43,0.14,0.8,1.67,1.8
6/8/2011,-0.49,0.11,0.76,1.61,1.78
6/7/2011,-0.45,0.16,0.76,1.58,1.81
6/6/2011,-0.43,0.14,0.76,1.6,1.8
6/3/2011,-0.43,0.15,0.75,1.55,1.78
6/2/2011,-0.37,0.21,0.78,1.55,1.8
6/1/2011,-0.39,0.22,0.74,1.47,1.75
5/31/2011,-0.32,0.29,0.8,1.51,1.8
5/27/2011,-0.32,0.29,0.79,1.51,1.8
5/26/2011,-0.34,0.23,0.76,1.5,1.78
5/25/2011,-0.27,0.34,0.8,1.5,1.82
5/24/2011,-0.26,0.31,0.79,1.49,1.8
5/23/2011,-0.23,0.38,0.84,1.53,1.84
5/20/2011,-0.25,0.34,0.85,1.56,1.85
5/19/2011,-0.25,0.38,0.91,1.58,1.83
5/18/2011,-0.27,0.34,0.82,1.5,1.79
5/17/2011,-0.28,0.29,0.82,1.52,1.79
5/16/2011,-0.29,0.32,0.81,1.5,1.79
5/13/2011,-0.29,0.34,0.79,1.47,1.78
5/12/2011,-0.31,0.31,0.79,1.48,1.78
5/11/2011,-0.33,0.32,0.76,1.43,1.74
5/10/2011,-0.4,0.22,0.74,1.44,1.73
5/9/2011,-0.45,0.17,0.69,1.4,1.7
5/6/2011,-0.38,0.32,0.71,1.38,1.71
5/5/2011,-0.4,0.31,0.7,1.36,1.68
5/4/2011,-0.46,0.18,0.7,1.39,1.68
5/3/2011,-0.46,0.2,0.73,1.42,1.71
5/2/2011,-0.48,0.17,0.75,1.46,1.73
4/29/2011,-0.48,0.19,0.75,1.45,1.74
4/28/2011,-0.41,0.27,0.78,1.46,1.76
4/27/2011,-0.31,0.39,0.81,1.47,1.79
4/26/2011,-0.27,0.43,0.76,1.4,1.74
4/25/2011,-0.2,0.46,0.79,1.41,1.75
4/21/2011,-0.15,0.49,0.83,1.43,1.77
4/20/2011,-0.12,0.48,0.82,1.43,1.74
4/19/2011,-0.15,0.45,0.76,1.36,1.68
4/18/2011,-0.1,0.5,0.8,1.4,1.71
4/15/2011,-0.09,0.5,0.82,1.4,1.71
4/14/2011,-0.02,0.57,0.89,1.47,1.78
4/13/2011,-0.11,0.5,0.88,1.48,1.8
4/12/2011,-0.1,0.52,0.9,1.5,1.81
4/11/2011,-0.07,0.55,0.96,1.56,1.87
4/8/2011,-0.07,0.56,0.95,1.56,1.87
4/7/2011,-0.04,0.59,0.99,1.6,1.92
4/6/2011,-0.02,0.59,0.99,1.59,1.9
4/5/2011,-0.04,0.57,0.94,1.52,1.82
4/4/2011,-0.09,0.52,0.91,1.51,1.82
4/1/2011,-0.01,0.59,0.94,1.53,1.83
3/31/2011,0.03,0.64,0.99,1.58,1.88
3/30/2011,0.02,0.63,1,1.59,1.9
3/29/2011,0.05,0.65,1.03,1.61,1.92
3/28/2011,0.05,0.65,1.01,1.6,1.9
3/25/2011,0.01,0.63,1.02,1.6,1.9
3/24/2011,-0.08,0.55,0.95,1.56,1.88
3/23/2011,-0.09,0.57,0.98,1.58,1.88
3/22/2011,-0.12,0.54,0.95,1.55,1.85
3/21/2011,-0.16,0.49,0.9,1.52,1.83
3/18/2011,-0.22,0.44,0.85,1.49,1.8
3/17/2011,-0.27,0.39,0.82,1.47,1.79
3/16/2011,-0.22,0.42,0.85,1.49,1.8
3/15/2011,-0.16,0.47,0.93,1.56,1.87
3/14/2011,-0.15,0.49,0.93,1.57,1.89
3/11/2011,-0.11,0.52,0.96,1.58,1.89
3/10/2011,-0.17,0.46,0.91,1.53,1.85
3/9/2011,-0.09,0.55,0.98,1.61,1.92
3/8/2011,-0.09,0.55,1.01,1.64,1.95
3/7/2011,-0.07,0.55,1,1.62,1.93
3/4/2011,-0.07,0.55,1,1.62,1.94
3/3/2011,0.03,0.64,1.09,1.69,2
3/2/2011,-0.09,0.54,1.01,1.64,1.94
3/1/2011,-0.06,0.57,1,1.63,1.94
2/28/2011,-0.02,0.6,1.03,1.66,1.96
2/25/2011,-0.01,0.61,1.02,1.66,1.97
2/24/2011,-0.01,0.62,1.05,1.69,2
2/23/2011,0.01,0.65,1.1,1.75,2.06
2/22/2011,0.07,0.69,1.12,1.76,2.08
2/18/2011,0.26,0.87,1.25,1.86,2.16
2/17/2011,0.33,0.92,1.31,1.9,2.19
2/16/2011,0.43,1.01,1.37,1.95,2.21
2/15/2011,0.44,1,1.33,1.91,2.17
2/14/2011,0.51,1.06,1.34,1.91,2.18
2/11/2011,0.5,1.05,1.36,1.94,2.21
2/10/2011,0.48,1.04,1.39,1.98,2.25
2/9/2011,0.39,0.98,1.34,1.92,2.18
2/8/2011,0.44,1.03,1.39,1.96,2.21
2/7/2011,0.31,0.92,1.32,1.91,2.16
2/4/2011,0.28,0.89,1.3,1.92,2.17
2/3/2011,0.18,0.78,1.23,1.87,2.13
2/2/2011,0.09,0.68,1.16,1.82,2.1
2/1/2011,0.01,0.6,1.11,1.81,2.08
1/31/2011,-0.01,0.59,1.08,1.79,2.07
1/28/2011,-0.01,0.58,1.09,1.78,2.05
1/27/2011,0.08,0.67,1.16,1.82,2.08
1/26/2011,0.07,0.65,1.16,1.82,2.07
1/25/2011,0.02,0.6,1.11,1.75,2
1/24/2011,0.1,0.7,1.18,1.79,2.03
1/21/2011,0.12,0.71,1.2,1.79,2.02
1/20/2011,0.16,0.74,1.22,1.8,2.04
1/19/2011,0.01,0.57,0.99,1.64,1.92
1/18/2011,0.02,0.57,0.99,1.65,1.94
1/14/2011,0.02,0.58,1,1.65,1.93
1/13/2011,-0.02,0.54,0.97,1.62,1.9
1/12/2011,-0.01,0.54,0.98,1.64,1.91
1/11/2011,-0.02,0.53,0.97,1.62,1.89
1/10/2011,0.02,0.55,0.96,1.62,1.9
1/7/2011,0.05,0.57,0.98,1.63,1.91
1/6/2011,0.13,0.64,1.03,1.66,1.94
1/5/2011,0.2,0.7,1.08,1.69,1.96
1/4/2011,0.15,0.63,1.01,1.63,1.91
1/3/2011,0.2,0.68,1.05,1.64,1.9
12/31/2010,0.18,0.65,1,1.59,1.86
12/30/2010,0.24,0.71,1.08,1.67,1.93
12/29/2010,0.22,0.7,1.06,1.65,1.9
12/28/2010,0.34,0.81,1.17,1.76,2.01
12/27/2010,0.25,0.71,1.06,1.64,1.91
12/23/2010,0.26,0.73,1.08,1.67,1.93
12/22/2010,0.21,0.68,1.03,1.63,1.9
12/21/2010,0.22,0.69,1.06,1.65,1.89
12/20/2010,0.24,0.71,1.07,1.66,1.89
12/17/2010,0.22,0.69,1.05,1.63,1.85
12/16/2010,0.28,0.76,1.15,1.73,1.94
12/15/2010,0.34,0.82,1.22,1.8,2
12/14/2010,0.39,0.86,1.27,1.85,2.04
12/13/2010,0.25,0.69,1.11,1.71,1.9
12/10/2010,0.33,0.76,1.16,1.76,1.95
12/9/2010,0.25,0.67,1.09,1.72,1.92
12/8/2010,0.19,0.61,1.07,1.74,1.91
12/7/2010,0.07,0.47,0.92,1.63,1.81
12/6/2010,-0.07,0.31,0.79,1.56,1.72
12/3/2010,0.02,0.39,0.86,1.6,1.77
12/2/2010,0.04,0.4,0.84,1.55,1.73
12/1/2010,0.04,0.4,0.83,1.54,1.73
11/30/2010,-0.07,0.28,0.74,1.49,1.65
11/29/2010,-0.07,0.28,0.73,1.45,1.63
11/26/2010,-0.07,0.29,0.75,1.5,1.65
11/24/2010,-0.03,0.33,0.8,1.56,1.73
11/23/2010,-0.14,0.22,0.69,1.46,1.63
11/22/2010,-0.14,0.22,0.7,1.48,1.64
11/19/2010,-0.05,0.3,0.77,1.54,1.7
11/18/2010,-0.06,0.31,0.83,1.64,1.73
11/17/2010,-0.04,0.32,0.84,1.67,1.76
11/16/2010,0,0.36,0.87,1.66,1.75
11/15/2010,-0.06,0.34,0.87,1.68,1.79
11/12/2010,-0.22,0.19,0.71,1.47,1.66
11/10/2010,-0.37,0.04,0.56,1.35,1.58
11/9/2010,-0.31,0.07,0.58,1.4,1.62
11/8/2010,-0.45,-0.04,0.48,1.26,1.52
11/5/2010,-0.47,-0.05,0.48,1.26,1.52
11/4/2010,-0.48,-0.07,0.44,1.2,1.47
11/3/2010,-0.4,0,0.5,1.22,1.43
11/2/2010,-0.34,0.02,0.49,1.18,1.35
11/1/2010,-0.34,0.02,0.49,1.23,1.4
10/29/2010,-0.31,0.03,0.5,1.27,1.41
10/28/2010,-0.29,0.06,0.57,1.37,1.45
10/27/2010,-0.25,0.11,0.62,1.4,1.48
10/26/2010,-0.36,0,0.52,1.34,1.42
10/25/2010,-0.42,-0.07,0.45,1.27,1.35
10/22/2010,-0.39,-0.03,0.5,1.3,1.4
10/21/2010,-0.37,-0.02,0.5,1.32,1.38
10/20/2010,-0.37,-0.03,0.47,1.26,1.36
10/19/2010,-0.4,-0.05,0.44,1.22,1.35
10/18/2010,-0.39,-0.04,0.47,1.29,1.39
10/15/2010,-0.38,-0.02,0.5,1.32,1.42
10/14/2010,-0.49,-0.12,0.41,1.23,1.36
10/13/2010,-0.44,-0.07,0.44,1.25,1.41
10/12/2010,-0.34,0,0.49,1.32,1.46
10/8/2010,-0.37,-0.03,0.45,1.27,1.42
10/7/2010,-0.27,0.06,0.53,1.34,1.48
10/6/2010,-0.29,0.04,0.52,1.31,1.43
10/5/2010,-0.19,0.16,0.65,1.4,1.54
10/4/2010,-0.1,0.24,0.72,1.49,1.59
10/1/2010,-0.07,0.27,0.75,1.49,1.61
9/30/2010,-0.03,0.29,0.75,1.51,1.63
9/29/2010,-0.02,0.29,0.74,1.48,1.58
9/28/2010,-0.06,0.24,0.69,1.43,1.53
9/27/2010,0.02,0.33,0.79,1.53,1.61
9/24/2010,0.06,0.38,0.81,1.51,1.65
9/23/2010,0.05,0.36,0.77,1.44,1.59
9/22/2010,0.01,0.32,0.74,1.44,1.56
9/21/2010,0.05,0.36,0.78,1.47,1.61
9/20/2010,0.19,0.52,0.94,1.61,1.74
9/17/2010,0.21,0.54,1,1.71,1.79
9/16/2010,0.19,0.52,1,1.73,1.77
9/15/2010,0.17,0.5,0.97,1.68,1.72
9/14/2010,0.15,0.46,0.93,1.64,1.66
9/13/2010,0.17,0.49,0.94,1.6,1.65
9/10/2010,0.25,0.57,1.02,1.7,1.73
9/9/2010,0.28,0.6,1.05,1.71,1.73
9/8/2010,0.23,0.56,1.02,1.63,1.69
9/7/2010,0.17,0.52,0.98,1.56,1.65
9/3/2010,0.24,0.61,1.1,1.67,1.72
9/2/2010,0.23,0.58,1.05,1.64,1.69
9/1/2010,0.2,0.55,1.02,1.58,1.65
8/31/2010,0.14,0.49,0.95,1.51,1.6
8/30/2010,0.16,0.52,0.99,1.54,1.62
8/27/2010,0.22,0.58,1.05,1.6,1.67
8/26/2010,0.14,0.49,0.95,1.48,1.59
8/25/2010,0.19,0.54,1.01,1.54,1.65
8/24/2010,0.17,0.53,1.01,1.57,1.68
8/23/2010,0.22,0.57,1.05,1.64,1.69
8/20/2010,0.23,0.57,1.05,1.71,1.77
8/19/2010,0.19,0.54,1.02,1.65,1.77
8/18/2010,0.18,0.54,1.02,1.67,1.78
8/17/2010,0.16,0.52,1.01,1.67,1.78
8/16/2010,0.11,0.47,0.95,1.6,1.74
8/13/2010,0.13,0.5,1,1.68,1.8
8/12/2010,0.13,0.52,1.05,1.73,1.86
8/11/2010,0.01,0.41,0.95,1.67,1.8
8/10/2010,-0.02,0.39,0.95,1.63,1.78
8/9/2010,0.06,0.47,1.04,1.73,1.85
8/6/2010,0.05,0.47,1.04,1.73,1.85
8/5/2010,0.07,0.49,1.07,1.73,1.86
8/4/2010,0.12,0.54,1.12,1.77,1.88
8/3/2010,0.04,0.48,1.07,1.71,1.85
8/2/2010,0.14,0.56,1.13,1.76,1.88
7/30/2010,0.17,0.59,1.14,1.75,1.85
7/29/2010,0.25,0.66,1.21,1.83,1.92
7/28/2010,0.29,0.69,1.22,1.85,1.91
7/27/2010,0.38,0.75,1.26,1.92,1.94
7/26/2010,0.36,0.73,1.24,1.87,1.92
7/23/2010,0.36,0.73,1.24,1.85,1.93
7/22/2010,0.32,0.7,1.21,1.78,1.87
7/21/2010,0.32,0.7,1.19,1.75,1.86
7/20/2010,0.39,0.77,1.28,1.86,1.95
7/19/2010,0.39,0.77,1.29,1.85,1.95
7/16/2010,0.34,0.73,1.25,1.78,1.88
7/15/2010,0.33,0.71,1.21,1.77,1.82
7/14/2010,0.34,0.72,1.23,1.81,1.83
7/13/2010,0.39,0.77,1.28,1.83,1.87
7/12/2010,0.37,0.75,1.26,1.78,1.84
7/9/2010,0.38,0.76,1.26,1.8,1.83
7/8/2010,0.37,0.74,1.25,1.76,1.82
7/7/2010,0.39,0.81,1.3,1.78,1.85
7/6/2010,0.35,0.77,1.26,1.71,1.8
7/2/2010,0.34,0.77,1.27,1.74,1.81
7/1/2010,0.32,0.72,1.21,1.7,1.76
6/30/2010,0.25,0.66,1.15,1.64,1.71
6/29/2010,0.24,0.65,1.14,1.64,1.7
6/28/2010,0.26,0.67,1.17,1.65,1.72
6/25/2010,0.29,0.72,1.21,1.69,1.74
6/24/2010,0.33,0.74,1.23,1.69,1.76
6/23/2010,0.29,0.7,1.19,1.64,1.71
6/22/2010,0.3,0.71,1.2,1.65,1.72
6/21/2010,0.34,0.75,1.24,1.67,1.75
6/18/2010,0.35,0.76,1.25,1.68,1.76
6/17/2010,0.33,0.74,1.22,1.65,1.73
6/16/2010,0.39,0.8,1.28,1.7,1.79
6/15/2010,0.42,0.83,1.32,1.74,1.83
6/14/2010,0.38,0.8,1.31,1.72,1.82
6/11/2010,0.38,0.8,1.29,1.7,1.79
6/10/2010,0.44,0.86,1.35,1.77,1.86
6/9/2010,0.36,0.78,1.28,1.67,1.78
6/8/2010,0.36,0.79,1.29,1.68,1.77
6/7/2010,0.31,0.74,1.25,1.65,1.76
6/4/2010,0.32,0.75,1.26,1.68,1.77
6/3/2010,0.4,0.82,1.34,1.75,1.84
6/2/2010,0.43,0.85,1.36,1.76,1.85
6/1/2010,0.41,0.82,1.32,1.74,1.83
5/28/2010,0.41,0.81,1.32,1.74,1.83
5/27/2010,0.46,0.85,1.33,1.75,1.84
5/26/2010,0.44,0.83,1.3,1.73,1.81
5/25/2010,0.44,0.84,1.33,1.77,1.83
5/24/2010,0.42,0.79,1.35,1.82,1.82
5/21/2010,0.41,0.78,1.33,1.79,1.79
5/20/2010,0.46,0.92,1.36,1.79,1.84
5/19/2010,0.43,0.89,1.32,1.73,1.83
5/18/2010,0.34,0.82,1.25,1.65,1.76
5/17/2010,0.39,0.87,1.31,1.72,1.83
5/14/2010,0.33,0.81,1.26,1.68,1.79
5/13/2010,0.38,0.86,1.28,1.71,1.84
5/12/2010,0.37,0.84,1.28,1.72,1.86
5/11/2010,0.4,0.88,1.31,1.73,1.86
5/10/2010,0.42,0.9,1.33,1.74,1.87
5/7/2010,0.42,0.89,1.3,1.69,1.82
5/6/2010,0.34,0.82,1.25,1.61,1.73
5/5/2010,0.42,0.9,1.3,1.69,1.84
5/4/2010,0.44,0.9,1.31,1.7,1.85
5/3/2010,0.47,0.93,1.32,1.72,1.87
4/30/2010,0.42,0.75,1.29,1.68,1.85
4/29/2010,0.43,0.76,1.31,1.71,1.88
4/28/2010,0.53,1,1.4,1.78,1.97
4/27/2010,0.46,0.85,1.37,1.75,1.93
4/26/2010,0.6,1.05,1.46,1.87,2
4/23/2010,0.62,1.11,1.47,1.84,2.01
4/22/2010,0.62,1.11,1.46,1.84,2.01
4/21/2010,0.57,1.06,1.42,1.81,1.98
4/20/2010,0.6,1.1,1.47,1.86,2.03
4/19/2010,0.63,1.15,1.49,1.88,2.05
4/16/2010,0.59,1.11,1.46,1.85,2.02
4/15/2010,0.61,1.12,1.49,1.88,2.04
4/14/2010,0.66,1.18,1.54,1.92,2.08
4/13/2010,0.65,1.15,1.5,1.88,2.05
4/12/2010,0.65,1.17,1.52,1.9,2.06
4/9/2010,0.68,1.2,1.56,1.94,2.1
4/8/2010,0.69,1.21,1.58,1.95,2.11
4/7/2010,0.58,1.07,1.55,2.01,2.09
4/6/2010,0.68,1.15,1.68,2.2,2.2
4/5/2010,0.83,1.34,1.7,2.09,2.26
4/2/2010,0.81,1.33,1.69,2.07,2.22
4/1/2010,0.74,1.26,1.61,2,2.16
3/31/2010,0.72,1.23,1.6,1.99,2.16
3/30/2010,0.77,1.28,1.66,2.06,2.22
3/29/2010,0.75,1.25,1.66,2.07,2.22
3/26/2010,0.73,1.24,1.62,2.03,2.2
3/25/2010,0.78,1.28,1.65,2.06,2.23
3/24/2010,0.73,1.21,1.6,2.03,2.21
3/23/2010,0.64,1.12,1.49,1.93,2.11
3/22/2010,0.61,1.1,1.48,1.91,2.09
3/19/2010,0.62,1.11,1.5,1.92,2.1
3/18/2010,0.52,1.03,1.45,1.91,2.09
3/17/2010,0.42,0.95,1.4,1.9,2.07
3/16/2010,0.45,0.98,1.42,1.92,2.11
3/15/2010,0.49,1.02,1.46,1.95,2.13
3/12/2010,0.49,1.01,1.45,1.94,2.13
3/11/2010,0.54,1.06,1.49,1.97,2.16
3/10/2010,0.48,1.01,1.49,2,2.18
3/9/2010,0.46,0.99,1.48,2.02,2.19
3/8/2010,0.49,1.03,1.49,2,2.17
3/5/2010,0.46,1,1.48,1.99,2.15
3/4/2010,0.44,0.96,1.44,1.96,2.12
3/3/2010,0.43,0.97,1.46,1.99,2.15
3/2/2010,0.44,0.98,1.46,1.98,2.14
3/1/2010,0.45,0.98,1.46,1.98,2.14
2/26/2010,0.47,0.99,1.48,1.98,2.13
2/25/2010,0.5,1.03,1.51,2.01,2.16
2/24/2010,0.5,1.03,1.51,2,2.16
2/23/2010,0.47,1,1.5,2,2.14
2/22/2010,0.55,1.09,1.55,2.04,2.22
2/19/2010,0.51,1.01,1.52,2.14,
2/18/2010,0.44,0.95,1.48,2.13,
2/17/2010,0.39,0.88,1.46,2.12,
2/16/2010,0.37,0.87,1.42,2.09,
2/12/2010,0.39,0.88,1.46,2.12,
2/11/2010,0.43,0.92,1.47,2.13,
2/10/2010,0.42,0.89,1.44,2.08,
2/9/2010,0.38,0.85,1.37,2.01,
2/8/2010,0.35,0.81,1.35,1.98,
2/5/2010,0.34,0.8,1.32,1.97,
2/4/2010,0.3,0.75,1.27,1.93,
2/3/2010,0.35,0.8,1.3,1.96,
2/2/2010,0.35,0.79,1.26,1.91,
2/1/2010,0.39,0.81,1.29,1.92,
1/29/2010,0.43,0.85,1.3,1.93,
1/28/2010,0.47,0.89,1.35,1.97,
1/27/2010,0.47,0.89,1.35,2,
1/26/2010,0.41,0.83,1.31,1.99,
1/25/2010,0.42,0.85,1.33,2,
1/22/2010,0.42,0.84,1.31,1.96,
1/21/2010,0.4,0.83,1.29,1.95,
1/20/2010,0.36,0.74,1.31,1.98,
1/19/2010,0.39,0.77,1.35,2.01,
1/15/2010,0.34,0.78,1.34,2,
1/14/2010,0.39,0.84,1.4,2.01,
1/13/2010,0.42,0.86,1.43,2.05,
1/12/2010,0.34,0.78,1.35,1.96,
1/11/2010,0.46,0.88,1.47,2.04,
1/8/2010,0.39,0.88,1.41,2,
1/7/2010,0.43,0.91,1.44,2.02,
1/6/2010,0.44,0.94,1.48,2.03,
1/5/2010,0.44,0.91,1.43,1.97,
1/4/2010,0.52,0.97,1.47,2.04,
12/31/2009,0.56,1,1.48,2.03,
12/30/2009,0.5,0.95,1.44,2.02,
12/29/2009,0.52,0.96,1.46,2.07,
12/28/2009,0.54,0.99,1.5,2.12,
12/24/2009,0.52,0.98,1.5,2.14,
12/23/2009,0.49,0.94,1.46,2.09,
12/22/2009,0.48,0.92,1.43,2.06,
12/21/2009,0.45,0.88,1.39,2.03,
12/18/2009,0.38,0.81,1.31,1.95,
12/17/2009,0.36,0.78,1.28,1.94,
12/16/2009,0.42,0.84,1.34,1.99,
12/15/2009,0.45,0.87,1.37,2.01,
12/14/2009,0.46,0.88,1.37,1.99,
12/11/2009,0.47,0.9,1.41,2.04,
12/10/2009,0.46,0.89,1.4,2.06,
12/9/2009,0.44,0.86,1.36,2.01,
12/8/2009,0.37,0.8,1.31,1.96,
12/7/2009,0.38,0.81,1.31,1.95,
12/4/2009,0.43,0.85,1.34,1.95,
12/3/2009,0.32,0.73,1.24,1.85,
12/2/2009,0.27,0.68,1.18,1.79,
12/1/2009,0.23,0.65,1.14,1.79,
11/30/2009,0.26,0.65,1.13,1.76,
11/27/2009,0.29,0.68,1.15,1.77,
11/25/2009,0.3,0.69,1.16,1.78,
11/24/2009,0.34,0.74,1.21,1.82,
11/23/2009,0.38,0.75,1.2,1.84,
11/20/2009,0.4,0.76,1.21,1.85,
11/19/2009,0.4,0.77,1.21,1.84,
11/18/2009,0.41,0.77,1.21,1.84,
11/17/2009,0.45,0.79,1.2,1.83,
11/16/2009,0.46,0.8,1.21,1.84,
11/13/2009,0.55,0.89,1.31,1.96,
11/12/2009,0.55,0.9,1.33,1.99,
11/10/2009,0.53,0.88,1.31,1.98,
11/9/2009,0.52,0.87,1.3,1.95,
11/6/2009,0.6,0.94,1.37,1.98,
11/5/2009,0.64,0.98,1.41,2,
11/4/2009,0.69,1.03,1.45,2.02,
11/3/2009,0.73,1.06,1.45,2.04,
11/2/2009,0.7,1.01,1.41,2.01,
10/30/2009,0.7,1.01,1.41,2.02,
10/29/2009,0.8,1.11,1.5,2.11,
10/28/2009,0.8,1.1,1.48,2.07,
10/27/2009,0.8,1.11,1.49,2.08,
10/26/2009,0.93,1.22,1.59,2.17,
10/23/2009,0.9,1.17,1.51,2.1,
10/22/2009,0.88,1.15,1.49,2.07,
10/21/2009,0.83,1.09,1.43,2,
10/20/2009,0.73,1.01,1.37,1.94,
10/19/2009,0.73,1.01,1.38,1.94,
10/16/2009,0.8,1.09,1.45,2.02,
10/15/2009,0.85,1.13,1.5,2.08,
10/14/2009,0.85,1.14,1.51,2.07,
10/13/2009,0.81,1.1,1.46,1.99,
10/9/2009,0.9,1.19,1.56,2.1,
10/8/2009,0.83,1.12,1.49,2.03,
10/7/2009,0.81,1.09,1.45,1.99,
10/6/2009,0.88,1.16,1.53,2.06,
10/5/2009,0.89,1.16,1.51,2.03,
10/2/2009,0.89,1.17,1.54,2.02,
10/1/2009,0.87,1.14,1.5,1.98,
9/30/2009,0.94,1.21,1.56,2.03,
9/29/2009,1,1.26,1.59,2.06,
9/28/2009,0.98,1.23,1.57,2.05,
9/25/2009,1,1.26,1.6,2.07,
9/24/2009,1.01,1.28,1.64,2.1,
9/23/2009,1,1.27,1.63,2.11,
9/22/2009,1.03,1.3,1.65,2.11,
9/21/2009,1.08,1.34,1.69,2.14,
9/18/2009,1.04,1.31,1.68,2.16,
9/17/2009,0.95,1.24,1.62,2.13,
9/16/2009,0.94,1.23,1.62,2.13,
9/15/2009,0.96,1.25,1.64,2.16,
9/14/2009,0.96,1.25,1.65,2.14,
9/11/2009,0.93,1.21,1.59,2.11,
9/10/2009,0.97,1.23,1.59,2.12,
9/9/2009,1.02,1.29,1.66,2.19,
9/8/2009,1.06,1.31,1.66,2.19,
9/4/2009,1.12,1.36,1.7,2.2,
9/3/2009,1.14,1.37,1.69,2.17,
9/2/2009,1.19,1.41,1.71,2.17,
9/1/2009,1.22,1.44,1.74,2.21,
8/31/2009,1.27,1.48,1.76,2.21,
8/28/2009,1.28,1.48,1.76,2.17,
8/27/2009,1.27,1.47,1.75,2.14,
8/26/2009,1.26,1.45,1.72,2.1,
8/25/2009,1.27,1.46,1.72,2.12,
8/24/2009,1.21,1.4,1.67,2.12,
8/21/2009,1.22,1.41,1.69,2.17,
8/20/2009,1.13,1.32,1.6,2.07,
8/19/2009,1.23,1.42,1.7,2.12,
8/18/2009,1.32,1.51,1.78,2.17,
8/17/2009,1.35,1.53,1.79,2.2,
8/14/2009,1.38,1.57,1.85,2.26,
8/13/2009,1.34,1.53,1.8,2.24,
